image,href,adress,price,title
https://img.olx.com.br/thumbs256x256/42/429903084593192.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-2012-2012-1-8-ltz-16v-flex-4p-automatico-677419547,"
									São José, 
										Praia Comprida
									
								", R$ 45.900,"
									CHEVROLET CRUZE 2012/2012 1.8 LTZ 16V FLEX 4P AUTOMÁTICO - 2012
								"
https://img.olx.com.br/thumbs256x256/36/365906118520158.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-vhc-2004-707532816,"
									Palhoça, 
										Barra do Aririú
									
								", R$ 13.300,"
									Celta vhc 2004 - 2004
								"
https://img.olx.com.br/thumbs256x256/47/471917118210385.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/monza-classic-1990-707509680,"
									São José, 
										Jardim Cidade de Florianópolis
									
								", R$ 7.000,"
									Monza classic 1990 - 1990
								"
"https://img.olx.com.br/thumbs256x256/77/776016004609108.jpg,773016001268562.jpg,778016003559209.jpg,773016009189697.jpg,777016005035890.jpg,776016007132286.jpg,771016003191824.jpg,778016004178924.jpg,777016005655605.jpg",https://(null).olx.com.br/brasil/(null)/astra-hatch-back-advantage-2-0-flex-4p-mec-661917117,"
									
										Kobrasol
									
								", R$ 27.900,"
									Astra Hatch Back Advantage 2.0 (Flex) 4p mec
								"
https://img.olx.com.br/thumbs256x256/64/643003003449961.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-hat-maxx-1-4-8v-634083265,"
									Palhoça, 
										Caminho Novo
									
								", R$ 23.900,"
									Corsa Hat. Maxx 1.4 8V - 2011
								"
https://img.olx.com.br/thumbs256x256/76/767907090190970.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-captiva-2015-2016-2-4-sidi-16v-gasolina-4p-automatico-659228495,"
									São José, 
										Kobrasol
									
								", R$ 74.900,"
									CHEVROLET CAPTIVA 2015/2016 2.4 SIDI 16V GASOLINA 4P AUTOMÁTICO - 2016
								"
https://img.olx.com.br/thumbs256x256/79/790018005915493.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-2017-2017-1-4-turbo-ltz-16v-flex-4p-automatico-693323285,"
									São José, 
										Campinas
									
								", R$ 81.900,"
									CHEVROLET CRUZE 2017/2017 1.4 TURBO LTZ 16V FLEX 4P AUTOMÁTICO - 2017
								"
https://img.olx.com.br/thumbs256x256/51/513921117021376.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-1-4-695671105,"
									São José, 
										Kobrasol
									
								", R$ 83.990,"
									CRUZE LT 1.4  - 2019
								"
https://img.olx.com.br/thumbs256x256/81/816020009000229.jpg,https://(null).olx.com.br/brasil/(null)/onix-hatch-joy-667635106,"
									
										Kobrasol
									
								", R$ 38.900,"
									ONIX HATCH Joy
								"
https://img.olx.com.br/thumbs256x256/68/685007000928652.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-ltz-1-4-8v-mt6-eco-flex-branco-2017-2018-696610229,"
									São José, 
										Picadas do Sul
									
								", R$ 48.900,"
									CHEVROLET ONIX LTZ 1.4 8V MT6 ECO FLEX Branco 2017/2018 - 2017
								"
https://img.olx.com.br/thumbs256x256/56/562926118542522.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-2013-5-lugares-671903569,"
									Palhoça, 
										Aririú
									
								", R$ 33.900,"
									Spin 2013 5 lugares - 2013
								"
"https://img.olx.com.br/thumbs256x256/35/357905111839545.jpg,356905115098014.jpg,357905113193417.jpg,357905116155851.jpg,350905111725808.jpg,350905112715697.jpg,350905112744568.jpg,352905114761247.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-meriva-joy-1-8-mpfi-8v-flexpower-flex-completa-conservada-707398708,"
									São José, 
										Real Parque
									
								", R$ 17.500,"
									Chevrolet Meriva Joy 1.8 MPFI 8V FlexPower Flex Completa . Conservada - 2006
								"
"https://img.olx.com.br/thumbs256x256/72/728011003516015.jpg,726011005567143.jpg,720011009635563.jpg,723011004962170.jpg,720011003669442.jpg,721011002192761.jpg,724011003485489.jpg,720011001112244.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-2018-2019-1-0-mpfi-joy-8v-flex-4p-manual-662866152,"
									São José, 
										Campinas
									
								", R$ 40.490,"
									PRISMA 2018/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/18/186910037929456.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/monza-classic-2-0-1988-completo-lindo-707309283,"
									São José, 
										Kobrasol
									
								", R$ 22.000,"
									Monza classic 2.0 1988 completo lindo - 1988
								"
https://img.olx.com.br/thumbs256x256/77/771908093811259.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-2014-2014-1-8-ltz-16v-flex-4p-automatico-702963551,"
									São José, 
										Fazenda Santo Antônio
									
								", R$ 51.900,"
									CRUZE 2014/2014 1.8 LTZ 16V FLEX 4P AUTOMÁTICO - 2014
								"
https://img.olx.com.br/thumbs256x256/67/677006007941966.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-ltz-1-4-8v-699485313,"
									São José, 
										Campinas
									
								", R$ 37.900,"
									ONIX HATCH LTZ 1.4 8V - 2014
								"
https://img.olx.com.br/thumbs256x256/58/588928110930705.jpg,https://(null).olx.com.br/brasil/(null)/celta-4p-ls-1-0-flex-4p-620148445,"
									
										Kobrasol
									
								", R$ 19.900,"
									Celta 4p LS 1.0 (Flex) 4p
								"
https://img.olx.com.br/thumbs256x256/25/250925105714394.jpg,https://(null).olx.com.br/brasil/(null)/sonic-hatch-lt-1-6-688267160,"
									
										Kobrasol
									
								", R$ 30.900,"
									Sonic Hatch LT 1.6
								"
"https://img.olx.com.br/thumbs256x256/49/495919118917895.jpg,494919111246393.jpg,493919115627766.jpg,498919112103880.jpg,495919112049540.jpg,498919110911894.jpg,492919119384275.jpg,495919114329368.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/zafira-elite-repasse-608005755,"
									São José, 
										Campinas
									
								", R$ 22.900,"
									Zafira elite (repasse) - 2010
								"
https://img.olx.com.br/thumbs256x256/91/916905033601437.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2018-1-0-mpfi-lt-8v-flex-4p-manual-672341132,"
									São José, 
										Serraria
									
								", R$ 37.900,"
									CHEVROLET ONIX 2018/2018 1.0 MPFI LT 8V FLEX 4P MANUAL - 2018
								"
https://img.olx.com.br/thumbs256x256/78/781017006389775.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-2013-2013-1-8-ltz-sport6-16v-flex-4p-automatico-692332307,"
									São José, 
										Campinas
									
								", R$ 52.900,"
									CRUZE 2013/2013 1.8 LTZ SPORT6 16V FLEX 4P AUTOMÁTICO - 2013
								"
https://img.olx.com.br/thumbs256x256/88/888919094744961.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2018-2019-1-8-mpfi-ltz-8v-flex-4p-automatico-673856031,"
									São José, 
										Barreiros
									
								", R$ 55.900,"
									COBALT 2018/2019 1.8 MPFI LTZ 8V FLEX 4P AUTOMÁTICO - 2019
								"
https://img.olx.com.br/thumbs256x256/35/350905116686288.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt-1-0-665513455,"
									São José, 
										Kobrasol
									
								", R$ 36.899,"
									Chevrolet Onix LT 1.0 - 2015
								"
https://img.olx.com.br/thumbs256x256/98/981929093588725.jpg,https://(null).olx.com.br/brasil/(null)/cobalt-ltz-1-8-8v-aut-flex-695292182,"
									
										Kobrasol
									
								", R$ 57.690,"
									Cobalt LTZ 1.8 8V (Aut) (Flex)
								"
"https://img.olx.com.br/thumbs256x256/65/656926083714363.jpg,656926088077071.jpg,659926083647028.jpg,651926081515478.jpg,650926082170347.jpg,650926087806505.jpg,650926080729862.jpg,651926080693666.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2014-2014-1-4-mpfi-lt-8v-flex-4p-manual-602521373,"
									Palhoça, 
										Ponte do Imaruim
									
								", R$ 38.900,"
									CHEVROLET ONIX 2014/2014 1.4 MPFI LT 8V FLEX 4P MANUAL - 2014
								"
https://img.olx.com.br/thumbs256x256/45/456906083864180.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/agile-ltz-1-4-8v-707132178,"
									São José, 
										Roçado
									
								", R$ 29.900,"
									AGILE LTZ 1.4 8V - 2013
								"
https://img.olx.com.br/thumbs256x256/43/438913112962056.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2019-1-0-mpfi-lt-8v-flex-4p-manual-673747079,"
									São José, 
										Barreiros
									
								", R$ 42.710,"
									CHEVROLET ONIX 2018/2019 1.0 MPFI LT 8V FLEX 4P MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/36/367906110904282.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-707607229,"
									Palhoça, 
										São Sebastião
									
								", R$ 11.500,"
									Palio fire - 2008
								"
https://img.olx.com.br/thumbs256x256/80/803018005780306.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2017-2017-1-3-firefly-flex-sporting-4p-dualogic-649384210,"
									São José, 
										Jardim Cidade de Florianópolis
									
								", R$ 44.900,"
									FIAT UNO 2017/2017 1.3 FIREFLY FLEX SPORTING 4P DUALOGIC - 2017
								"
https://img.olx.com.br/thumbs256x256/80/804018003965448.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2019-1-0-firefly-flex-drive-manual-682106218,"
									São José, 
										Barreiros
									
								", R$ 41.900,"
									FIAT ARGO 2018/2019 1.0 FIREFLY FLEX DRIVE MANUAL - 2019
								"
"https://img.olx.com.br/thumbs256x256/77/774016004679355.jpg,773016006156036.jpg,770016003549647.jpg,777016001441298.jpg,778016001816529.jpg,775016006940518.jpg,779016000339848.jpg,771016002072966.jpg",https://(null).olx.com.br/brasil/(null)/cronos-sedan-1-3-drive-firefly-gsr-flex-4p-aut-677038913,"
									
										Kobrasol
									
								", R$ 57.490,"
									Cronos Sedan 1.3 Drive Firefly GSR (Flex) 4p Aut
								"
https://img.olx.com.br/thumbs256x256/58/580911019525021.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2008-707591768,"
									Palhoça, 
										Aririú
									
								", R$ 15.700,"
									Palio 2008 - 2008
								"
https://img.olx.com.br/thumbs256x256/79/795018007703134.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-working-1-4-completa-2016-693262327,"
									São José, 
										Nossa Senhora do Rosário
									
								", R$ 36.900,"
									Strada Working 1.4 Completa 2016 - 2016
								"
https://img.olx.com.br/thumbs256x256/42/420912118579147.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-weekend-1-4-707566632,"
									São José, 
										Colônia Santana
									
								", R$ 21.000,"
									Vendo Palio Weekend 1.4 - 2010
								"
https://img.olx.com.br/thumbs256x256/68/689007004113721.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-adventure-locker-707557359,"
									Antônio Carlos
										
									
								", R$ 23.900,"
									Fiat Idea Adventure Locker - 2010
								"
"https://img.olx.com.br/thumbs256x256/79/797018009559950.jpg,792018008767530.jpg,791018007443663.jpg,792018003044759.jpg,796018001547145.jpg,792018000244211.jpg,793018006393764.jpg,794018004917083.jpg",https://(null).olx.com.br/brasil/(null)/uno-vivace-1-0-8v-flex-2p-667053424,"
									
										Kobrasol
									
								", R$ 19.900,"
									Uno Vivace 1.0 8V (Flex) 2p
								"
https://img.olx.com.br/thumbs256x256/00/006931094019027.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bravo-essence-1-8-16v-627535669,"
									São José, 
										Campinas
									
								", R$ 45.900,"
									Bravo ESSENCE 1.8 16V - 2016
								"
https://img.olx.com.br/thumbs256x256/79/796018000125050.jpg,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/uno-99-1-0-8v-707538028,"
									Biguaçu, 
										Jardim Janaína
									
								", R$ 5.000,"
									Uno 99 1.0 8v - 1999
								"
https://img.olx.com.br/thumbs256x256/79/794018001650309.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-elx-1-4-8v-695546719,"
									São José, 
										Roçado
									
								", R$ 19.900,"
									Idea ELX 1.4 8V - 2007
								"
https://img.olx.com.br/thumbs256x256/43/439913114771581.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2007-2008-1-0-mpi-fire-8v-flex-4p-manual-692323291,"
									São José, 
										Campinas
									
								", R$ 19.900,"
									PALIO 2007/2008 1.0 MPI FIRE 8V FLEX 4P MANUAL - 2008
								"
https://img.olx.com.br/thumbs256x256/71/713902093734080.jpg,https://(null).olx.com.br/brasil/(null)/uno-vivace-1-0-8v-flex-2p-640640080,"
									
										Kobrasol
									
								", R$ 19.900,"
									Uno Vivace 1.0 8V (Flex) 2p
								"
https://img.olx.com.br/thumbs256x256/79/796018005747047.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2017-2018-1-8-e-torq-flex-hgt-at6-680249821,"
									São José, 
										Barreiros
									
								", R$ 62.490,"
									FIAT ARGO 2017/2018 1.8 E.TORQ FLEX HGT AT6 - 2018
								"
https://img.olx.com.br/thumbs256x256/79/797018007135889.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-500-cult-707411351,"
									São José, 
										Barreiros
									
								", R$ 32.000,"
									Fiat 500 cult - 2012
								"
https://img.olx.com.br/thumbs256x256/53/537923116302003.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-2017-2018-2-0-16v-turbo-diesel-volcano-4wd-automatico-707401910,"
									São José, 
										Kobrasol
									
								", R$ 108.900,"
									TORO 2017/2018 2.0 16V TURBO DIESEL VOLCANO 4WD AUTOMÁTICO - 2018
								"
https://img.olx.com.br/thumbs256x256/72/725903097255431.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-essence-1-6-16v-654504500,"
									Palhoça, 
										Caminho Novo
									
								", R$ 31.900,"
									Palio ESSENCE 1.6 16V - 2014
								"
"https://img.olx.com.br/thumbs256x256/49/492919118621862.jpg,493919117145181.jpg,498919119477081.jpg,492919113309476.jpg,494919110356114.jpg,494919118879433.jpg,496919115243465.jpg,499919116547533.jpg,498919112290103.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-adventure-1-8-completa-2013-2014-670166065,"
									Santo Amaro da Imperatriz
										
									
								", R$ 37.000,"
									Fiat Idea Adventure 1.8 Completa 2013/2014 - 2014
								"
https://img.olx.com.br/thumbs256x256/46/464916111223993.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vende-se-palio-ex-707337696,"
									Palhoça, 
										Aririú
									
								", R$ 5.500,"
									Vende se Palio EX - 2000
								"
https://img.olx.com.br/thumbs256x256/58/580928116882176.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-ep-95-707331000,"
									São José, 
										Nossa Senhora do Rosário
									
								", R$ 3.000,"
									Uno EP 95 - 1995
								"
https://img.olx.com.br/thumbs256x256/78/788017004542856.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-1-8-16v-698911118,"
									São José, 
										Roçado
									
								", R$ 89.900,"
									Toro Freedom 1.8 16V - 2020
								"
https://img.olx.com.br/thumbs256x256/43/434913113035674.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2019-1-0-firefly-flex-manual-662796487,"
									São José, 
										Campinas
									
								", R$ 40.900,"
									FIAT ARGO 2018/2019 1.0 FIREFLY FLEX MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/30/305922032639626.jpg,https://(null).olx.com.br/brasil/(null)/palio-4p-fire-1-0-8v-flex-682832200,"
									
										Kobrasol
									
								", R$ 25.900,"
									Palio 4p Fire 1.0 8V (Flex)
								"
https://img.olx.com.br/thumbs256x256/78/786017001835850.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2017-2017-1-8-mpi-adventure-weekend-16v-flex-4p-manual-692886672,"
									São José, 
										Praia Comprida
									
								", R$ 49.990,"
									PALIO 2017/2017 1.8 MPI ADVENTURE WEEKEND 16V FLEX 4P MANUAL - 2017
								"
https://img.olx.com.br/thumbs256x256/13/131913108838080.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/punto-essence-dualogic-aut-1-6-697842761,"
									São José, 
										Kobrasol
									
								", R$ 28.900,"
									Punto ESSENCE Dualogic Aut 1.6  - 2012
								"
https://img.olx.com.br/thumbs256x256/52/520913088652783.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-2010-2010-1-0-mpi-el-celebration-8v-flex-4p-manual-707170910,"
									São José, 
										Campinas
									
								", R$ 19.900,"
									SIENA 2010/2010 1.0 MPI EL CELEBRATION 8V FLEX 4P MANUAL - 2010
								"
https://img.olx.com.br/thumbs256x256/78/782017008810984.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-8v-688505348,"
									Palhoça, 
										Caminho Novo
									
								", R$ 18.900,"
									Palio 1.0 8V - 2010
								"
https://img.olx.com.br/thumbs256x256/94/947925096318074.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-1-4-tetrafuel-completo-654881442,"
									Santo Amaro da Imperatriz
										
									
								", R$ 18.900,"
									Fiat Siena 1.4 Tetrafuel Completo - 2009
								"
https://img.olx.com.br/thumbs256x256/76/763015009250433.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-707124923,"
									Santo Amaro da Imperatriz
										
									
								", R$ 6.500,"
									Vendo palio - 2001
								"
https://img.olx.com.br/thumbs256x256/78/789017009106466.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/doblo-adventure-1-8-no-gnv-684953348,"
									São José, 
										Kobrasol
									
								", R$ 29.900,"
									Doblo Adventure 1.8 no GNV - 2009
								"
https://img.olx.com.br/thumbs256x256/78/785017000884790.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-elx-1-4-660397303,"
									Palhoça, 
										Aririú
									
								", R$ 18.900,"
									Palio ELX 1.4 - 2008
								"
https://img.olx.com.br/thumbs256x256/58/585928113451094.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/marea-weekend-2-4-20v-2002-707077152,"
									Biguaçu, 
										Fundos
									
								", R$ 9.000,"
									Marea weekend 2.4 20v 2002 - 2002
								"
https://img.olx.com.br/thumbs256x256/67/676006009096166.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-attractive-1-4-2012-675904792,"
									São José, 
										Kobrasol
									
								", R$ 28.800,"
									Palio Attractive 1.4 - 2012 - 2012
								"
https://img.olx.com.br/thumbs256x256/53/530914085054216.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-por-fiorino-acima-de-2006-com-ar-condicionado-707009648,"
									Palhoça, 
										Aririú
									
								", R$ 15.500,"
									Vendo ou troco por Fiorino acima de 2006 com ar condicionado - 2005
								"
https://img.olx.com.br/thumbs256x256/69/698008008071661.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2014-2014-1-4-mpi-attractive-weekend-8v-flex-4p-manual-707003196,"
									São José, 
										Campinas
									
								", R$ 32.900,"
									PALIO 2014/2014 1.4 MPI ATTRACTIVE WEEKEND 8V FLEX 4P MANUAL - 2014
								"
"https://img.olx.com.br/thumbs256x256/33/330903111140215.jpg,335903112280129.jpg,332903114042639.jpg,330903113865490.jpg,330903119721276.jpg,335903111892424.jpg,334903117569927.jpg,338903116327003.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-wekeend-706968109,"
									Palhoça, 
										Bela Vista
									
								", R$ 12.000,"
									Vendo Pálio wekeend - 2006
								"
https://img.olx.com.br/thumbs256x256/28/284920036976412.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2019-1-0-firefly-flex-drive-manual-673302637,"
									São José, 
										Barreiros
									
								", R$ 41.900,"
									FIAT ARGO 2018/2019 1.0 FIREFLY FLEX DRIVE MANUAL - 2019
								"
"https://img.olx.com.br/thumbs256x256/82/820021000003642.jpg,820021006368808.jpg,825021009274021.jpg,820021008526961.jpg,827021006697024.jpg,826021007797340.jpg,828021003009597.jpg,829021001532916.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-2009-2009-1-4-mpi-elx-8v-flex-4p-manual-702731711,"
									São José, 
										Fazenda Santo Antônio
									
								", R$ 21.900,"
									FIAT SIENA 2009/2009 1.4 MPI ELX 8V FLEX 4P MANUAL - 2009
								"
https://img.olx.com.br/thumbs256x256/58/588928115264542.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-adventure-locker-1-8-4p-1-8-609569097,"
									São José, 
										Kobrasol
									
								", R$ 42.900,"
									Palio Weekend Adventure Locker 1.8 4p 1.8  - 2015
								"
https://img.olx.com.br/thumbs256x256/33/331925033435115.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-2010-2010-1-0-mpi-el-8v-flex-4p-manual-703510679,"
									São José, 
										Praia Comprida
									
								", R$ 21.900,"
									FIAT SIENA 2010/2010 1.0 MPI EL 8V FLEX 4P MANUAL - 2010
								"
https://img.olx.com.br/thumbs256x256/06/068906106970124.jpg,https://(null).olx.com.br/brasil/(null)/punto-attractive-1-4-flex-688309467,"
									
										Kobrasol
									
								", R$ 27.900,"
									Punto Attractive 1.4 (Flex)
								"
"https://img.olx.com.br/thumbs256x256/67/678006002995067.jpg,673006003486395.jpg,679006006610102.jpg,674006002009714.jpg,678006009655134.jpg,670006006701772.jpg,670006005133421.jpg,677006008747843.jpg,677006000224524.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-adventure-1-8-locker-654031137,"
									São José, 
										Fazenda Santo Antônio
									
								", R$ 33.900,"
									Palio Weekend Adventure 1.8 Locker - 2012
								"
https://img.olx.com.br/thumbs256x256/20/207920104317411.jpg,https://(null).olx.com.br/brasil/(null)/punto-essence-1-6-16v-flex-704037215,"
									
										Kobrasol
									
								", R$ 31.890,"
									Punto Essence 1.6 16V (Flex)
								"
https://img.olx.com.br/thumbs256x256/71/710902091624196.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2019-2019-1-0-firefly-flex-drive-manual-676166541,"
									São José, 
										Barreiros
									
								", R$ 41.900,"
									FIAT ARGO 2019/2019 1.0 FIREFLY FLEX DRIVE MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/77/779016000968331.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fusca-2012-2013-2-0-tsi-16v-gasolina-2p-automatico-659235954,"
									São José, 
										Kobrasol
									
								", R$ 74.900,"
									VOLKSWAGEN FUSCA 2012/2013 2.0 TSI 16V GASOLINA 2P AUTOMÁTICO - 2013
								"
https://img.olx.com.br/thumbs256x256/77/772016003732499.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-2-0-8v-671033928,"
									Palhoça, 
										Caminho Novo
									
								", R$ 54.900,"
									Jetta 2.0 8V - 2014
								"
https://img.olx.com.br/thumbs256x256/77/775016003631205.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-2018-2019-1-6-msi-totalflex-4p-manual-675706589,"
									São José, 
										Barreiros
									
								", R$ 45.860,"
									VOLKSWAGEN VOYAGE 2018/2019 1.6 MSI TOTALFLEX 4P MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/49/496919112060910.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trendline-1-6-659819903,"
									Palhoça, 
										Ponte do Imaruim
									
								", R$ 49.900,"
									Saveiro Trendline 1.6  - 2019
								"
https://img.olx.com.br/thumbs256x256/79/795018004645934.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-gts-1994-706701934,"
									São José, 
										Serraria
									
								", R$ 38.500,"
									Gol GTS 1994 - 1994
								"
https://img.olx.com.br/thumbs256x256/58/583928113424491.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-1-6-sportline-whats-706691310,"
									Santo Amaro da Imperatriz
										
									
								", R$ 21.000,"
									Polo 1.6 sportline whats * - 2007
								"
https://img.olx.com.br/thumbs256x256/77/774016005031876.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tiguan-2-0-tsi-whats-706686034,"
									Santo Amaro da Imperatriz
										
									
								", R$ 57.000,"
									Tiguan 2.0 tsi whats * - 2014
								"
https://img.olx.com.br/thumbs256x256/77/778016003343505.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cross-fox-1-6-top-de-linha-whats-706669978,"
									Santo Amaro da Imperatriz
										
									
								", R$ 26.000,"
									Cross fox 1.6 top de linha whats * - 2009
								"
